delta,S,n_zero_crossings,action_structure,zero_crossings,H_at_left_boundary,H_at_right_boundary
0.4,124,1,upper_tail_only,-1.94(neg_to_pos),-58.748704937710194,0.0035512257652965395
0.4,126,1,upper_tail_only,-1.94(neg_to_pos),-58.74870491056575,0.003608383317051489
0.4,128,1,upper_tail_only,-1.94(neg_to_pos),-58.748704884269564,0.0036655370584388614
0.4,130,1,upper_tail_only,-1.94(neg_to_pos),-58.748704858782496,0.0037226869898399073
0.4,132,1,upper_tail_only,-1.94(neg_to_pos),-58.74870483406776,0.0037798331116354333
0.4,134,1,upper_tail_only,-1.94(neg_to_pos),-58.74870481009078,0.003836975424206468
0.4,136,1,upper_tail_only,-1.94(neg_to_pos),-58.748704786819005,0.0038941139279338177
0.4,138,1,upper_tail_only,-1.94(neg_to_pos),-58.74870476422177,0.003951248623198067
0.4,140,1,upper_tail_only,-1.94(neg_to_pos),-58.74870474227017,0.0040083795103804665
0.4,142,1,upper_tail_only,-1.94(neg_to_pos),-58.74870472093692,0.004065506589861156
0.4,144,1,upper_tail_only,-1.94(neg_to_pos),-58.74870470019627,0.0041226298620213875
0.4,146,1,upper_tail_only,-1.94(neg_to_pos),-58.74870468002385,0.0041797493272413
0.4,148,1,upper_tail_only,-1.94(neg_to_pos),-58.74870466039663,0.004236864985901478
0.4,150,1,upper_tail_only,-1.94(neg_to_pos),-58.748704641292804,0.004293976838382729
0.4,152,1,upper_tail_only,-1.94(neg_to_pos),-58.74870462269171,0.004351084885065193
0.4,154,1,upper_tail_only,-1.94(neg_to_pos),-58.74870460457376,0.004408189126329454
0.4,156,1,upper_tail_only,-1.94(neg_to_pos),-58.748704586920375,0.004465289562555652
0.4,158,1,upper_tail_only,-1.94(neg_to_pos),-58.74870456971391,0.004522386194124373
0.4,160,1,upper_tail_only,-1.94(neg_to_pos),-58.7487045529376,0.0045794790214157555
0.4,162,1,upper_tail_only,-1.94(neg_to_pos),-58.74870453657553,0.004636568044809941
0.4,164,1,upper_tail_only,-1.94(neg_to_pos),-58.74870452061253,0.00469365326468707
0.4,166,1,upper_tail_only,-1.94(neg_to_pos),-58.748704505034176,0.004750734681427282
0.4,168,1,upper_tail_only,-1.94(neg_to_pos),-58.748704489826736,0.004807812295410718
0.4,170,1,upper_tail_only,-1.94(neg_to_pos),-58.748704474977124,0.004864886107017297
0.4,172,1,upper_tail_only,-1.94(neg_to_pos),-58.748704460472844,0.004921956116626713
0.4,174,1,upper_tail_only,-1.94(neg_to_pos),-58.748704446302,0.004979022324619331
0.4,176,1,upper_tail_only,-1.94(neg_to_pos),-58.74870443245322,0.005036084731374624
0.4,178,1,upper_tail_only,-1.94(neg_to_pos),-58.74870441891565,0.00509314333727251
0.4,180,1,upper_tail_only,-1.94(neg_to_pos),-58.748704405678914,0.005150198142692908
0.4,182,1,upper_tail_only,-1.94(neg_to_pos),-58.74870439273309,0.005207249148015292
0.4,184,1,upper_tail_only,-1.94(neg_to_pos),-58.7487043800687,0.005264296353619358
0.4,186,1,upper_tail_only,-1.94(neg_to_pos),-58.748704367676666,0.00532133975988458
0.4,188,1,upper_tail_only,-1.94(neg_to_pos),-58.74870435554829,0.0053783793671906555
0.4,190,1,upper_tail_only,-1.94(neg_to_pos),-58.74870434367524,0.005435415175917058
0.4,192,1,upper_tail_only,-1.94(neg_to_pos),-58.748704332049556,0.005492447186443261
0.4,194,1,upper_tail_only,-1.94(neg_to_pos),-58.74870432066358,0.005549475399148518
0.4,196,1,upper_tail_only,-1.94(neg_to_pos),-58.74870430950996,0.005606499814412302
0.4,198,1,upper_tail_only,-1.94(neg_to_pos),-58.748704298581664,0.005663520432613645
0.4,200,1,upper_tail_only,-1.94(neg_to_pos),-58.748704287871945,0.005720537254132241
0.41000000000000003,2,1,upper_tail_only,-1.38(neg_to_pos),-65.55345323030316,5.739454077158257e-5
0.41000000000000003,4,1,upper_tail_only,-1.66(neg_to_pos),-65.55340022200362,1.1478524745345275e-4
0.41000000000000003,6,1,upper_tail_only,-1.74(neg_to_pos),-65.55338255184358,1.7217212042996977e-4
0.41000000000000003,8,1,upper_tail_only,-1.77(neg_to_pos),-65.55337371662728,2.2955516008504873e-4
0.41000000000000003,10,1,upper_tail_only,-1.79(neg_to_pos),-65.55336841545389,2.8693436680304885e-4
0.41000000000000003,12,1,upper_tail_only,-1.81(neg_to_pos),-65.55336488132012,3.443097409676632e-4
0.41000000000000003,14,1,upper_tail_only,-1.81(neg_to_pos),-65.55336235692995,4.0168128296302896e-4
0.41000000000000003,16,1,upper_tail_only,-1.82(neg_to_pos),-65.55336046363246,4.590489931728392e-4
0.41000000000000003,18,1,upper_tail_only,-1.83(neg_to_pos),-65.55335899106487,5.164128719814531e-4
0.41000000000000003,20,1,upper_tail_only,-1.83(neg_to_pos),-65.55335781300897,5.737729197723418e-4
0.41000000000000003,22,1,upper_tail_only,-1.83(neg_to_pos),-65.55335684914385,6.311291369291983e-4
0.41000000000000003,24,1,upper_tail_only,-1.84(neg_to_pos),-65.55335604592209,6.884815238359376e-4
0.41000000000000003,26,1,upper_tail_only,-1.84(neg_to_pos),-65.55335536627233,7.45830080876031e-4
0.41000000000000003,28,1,upper_tail_only,-1.84(neg_to_pos),-65.55335478371495,8.031748084333934e-4
0.41000000000000003,30,1,upper_tail_only,-1.84(neg_to_pos),-65.55335427883158,8.605157068912739e-4
0.41000000000000003,32,1,upper_tail_only,-1.85(neg_to_pos),-65.55335383705838,9.178527766333655e-4
0.41000000000000003,34,1,upper_tail_only,-1.85(neg_to_pos),-65.55335344725832,9.751860180431393e-4
0.41000000000000003,36,1,upper_tail_only,-1.85(neg_to_pos),-65.55335310076923,0.0010325154315038443
0.41000000000000003,38,1,upper_tail_only,-1.85(neg_to_pos),-65.55335279075254,0.0010898410173989515
0.41000000000000003,40,1,upper_tail_only,-1.85(neg_to_pos),-65.55335251173744,0.0011471627761117098
0.41000000000000003,42,1,upper_tail_only,-1.85(neg_to_pos),-65.55335225929512,0.0012044807080255904
0.41000000000000003,44,1,upper_tail_only,-1.85(neg_to_pos),-65.55335202980204,0.001261794813523398
0.41000000000000003,46,1,upper_tail_only,-1.85(neg_to_pos),-65.55335182026482,0.001319105092988604
0.41000000000000003,48,1,upper_tail_only,-1.85(neg_to_pos),-65.553351628189,0.0013764115468042348
0.41000000000000003,50,1,upper_tail_only,-1.85(neg_to_pos),-65.5533514514792,0.0014337141753530958
0.41000000000000003,52,1,upper_tail_only,-1.85(neg_to_pos),-65.55335128836244,0.0014910129790186577
0.41000000000000003,54,1,upper_tail_only,-1.86(neg_to_pos),-65.55335113732836,0.0015483079581835035
0.41000000000000003,56,1,upper_tail_only,-1.86(neg_to_pos),-65.55335099708242,0.0016055991132306602
0.41000000000000003,58,1,upper_tail_only,-1.86(neg_to_pos),-65.5533508665086,0.0016628864445429326
0.41000000000000003,60,1,upper_tail_only,-1.86(neg_to_pos),-65.55335074463966,0.0017201699525031255
0.41000000000000003,62,1,upper_tail_only,-1.86(neg_to_pos),-65.55335063063323,0.001777449637493822
0.41000000000000003,64,1,upper_tail_only,-1.86(neg_to_pos),-65.55335052375219,0.001834725499898049
0.41000000000000003,66,1,upper_tail_only,-1.86(neg_to_pos),-65.55335042334876,0.001891997540098389
0.41000000000000003,68,1,upper_tail_only,-1.86(neg_to_pos),-65.55335032885142,0.0019492657584769812
0.41000000000000003,70,1,upper_tail_only,-1.86(neg_to_pos),-65.55335023975391,0.0020065301554170745
0.41000000000000003,72,1,upper_tail_only,-1.86(neg_to_pos),-65.55335015560625,0.0020637907313005854
0.41000000000000003,74,1,upper_tail_only,-1.86(neg_to_pos),-65.55335007600712,0.002121047486510097
0.41000000000000003,76,1,upper_tail_only,-1.86(neg_to_pos),-65.5533500005974,0.00217830042142797
0.41000000000000003,78,1,upper_tail_only,-1.86(neg_to_pos),-65.55334992905485,0.0022355495364367872
0.41000000000000003,80,1,upper_tail_only,-1.86(neg_to_pos),-65.5533498610894,0.0022927948319186875
0.41000000000000003,82,1,upper_tail_only,-1.86(neg_to_pos),-65.55334979643935,0.0023500363082558096
0.41000000000000003,84,1,upper_tail_only,-1.86(neg_to_pos),-65.55334973486787,0.002407273965830292
0.41000000000000003,86,1,upper_tail_only,-1.86(neg_to_pos),-65.55334967616017,0.002464507805024496
0.41000000000000003,88,1,upper_tail_only,-1.86(neg_to_pos),-65.553349620121,0.0025217378262203383
0.41000000000000003,90,1,upper_tail_only,-1.86(neg_to_pos),-65.55334956657245,0.002578964029799735
0.41000000000000003,92,1,upper_tail_only,-1.86(neg_to_pos),-65.55334951535211,0.0026361864161450477
0.41000000000000003,94,1,upper_tail_only,-1.86(neg_to_pos),-65.55334946631135,0.0026934049856377484
0.41000000000000003,96,1,upper_tail_only,-1.86(neg_to_pos),-65.55334941931395,0.0027506197386601983
0.41000000000000003,98,1,upper_tail_only,-1.86(neg_to_pos),-65.5533493742348,0.0028078306755936477
0.41000000000000003,100,1,upper_tail_only,-1.86(neg_to_pos),-65.55334933095882,0.0028650377968204577
0.41000000000000003,102,1,upper_tail_only,-1.86(neg_to_pos),-65.55334928937994,0.0029222411027218786
0.41000000000000003,104,1,upper_tail_only,-1.86(neg_to_pos),-65.55334924940024,0.0029794405936798274
0.41000000000000003,106,1,upper_tail_only,-1.86(neg_to_pos),-65.55334921092921,0.0030366362700757765
0.41000000000000003,108,1,upper_tail_only,-1.86(neg_to_pos),-65.55334917388302,0.0030938281322916428
0.41000000000000003,110,1,upper_tail_only,-1.86(neg_to_pos),-65.55334913818398,0.0031510161807084547
0.41000000000000003,112,1,upper_tail_only,-1.86(neg_to_pos),-65.5533491037599,0.003208200415707907
0.41000000000000003,114,1,upper_tail_only,-1.86(neg_to_pos),-65.55334907054367,0.003265380837671472
0.41000000000000003,116,1,upper_tail_only,-1.86(neg_to_pos),-65.55334903847285,0.003322557446980623
0.41000000000000003,118,1,upper_tail_only,-1.86(neg_to_pos),-65.55334900748915,0.003379730244016388
0.41000000000000003,120,1,upper_tail_only,-1.86(neg_to_pos),-65.55334897753825,0.0034368992291600176
0.41000000000000003,122,1,upper_tail_only,-1.86(neg_to_pos),-65.55334894856934,0.0034940644027932066
0.41000000000000003,124,1,upper_tail_only,-1.86(neg_to_pos),-65.55334892053492,0.0035512257652965395
0.41000000000000003,126,1,upper_tail_only,-1.86(neg_to_pos),-65.55334889339046,0.003608383317051489
0.41000000000000003,128,1,upper_tail_only,-1.86(neg_to_pos),-65.55334886709429,0.0036655370584388614
0.41000000000000003,130,1,upper_tail_only,-1.86(neg_to_pos),-65.55334884160722,0.0037226869898399073
0.41000000000000003,132,1,upper_tail_only,-1.86(neg_to_pos),-65.55334881689248,0.0037798331116354333
0.41000000000000003,134,1,upper_tail_only,-1.86(neg_to_pos),-65.5533487929155,0.003836975424206468
0.41000000000000003,136,1,upper_tail_only,-1.86(neg_to_pos),-65.55334876964372,0.0038941139279338177
0.41000000000000003,138,1,upper_tail_only,-1.86(neg_to_pos),-65.55334874704648,0.003951248623198067
0.41000000000000003,140,1,upper_tail_only,-1.86(neg_to_pos),-65.55334872509489,0.0040083795103804665
0.41000000000000003,142,1,upper_tail_only,-1.86(neg_to_pos),-65.55334870376164,0.004065506589861156
0.41000000000000003,144,1,upper_tail_only,-1.86(neg_to_pos),-65.55334868302099,0.0041226298620213875
0.41000000000000003,146,1,upper_tail_only,-1.86(neg_to_pos),-65.55334866284858,0.0041797493272413
0.41000000000000003,148,1,upper_tail_only,-1.86(neg_to_pos),-65.55334864322136,0.004236864985901478
0.41000000000000003,150,1,upper_tail_only,-1.86(neg_to_pos),-65.55334862411753,0.004293976838382729
0.41000000000000003,152,1,upper_tail_only,-1.86(neg_to_pos),-65.55334860551643,0.004351084885065193
0.41000000000000003,154,1,upper_tail_only,-1.86(neg_to_pos),-65.55334858739849,0.004408189126329454
0.41000000000000003,156,1,upper_tail_only,-1.86(neg_to_pos),-65.5533485697451,0.004465289562555652
0.41000000000000003,158,1,upper_tail_only,-1.86(neg_to_pos),-65.55334855253862,0.004522386194124373
0.41000000000000003,160,1,upper_tail_only,-1.86(neg_to_pos),-65.55334853576232,0.0045794790214157555
0.41000000000000003,162,1,upper_tail_only,-1.86(neg_to_pos),-65.55334851940025,0.004636568044809941
0.41000000000000003,164,1,upper_tail_only,-1.86(neg_to_pos),-65.55334850343725,0.00469365326468707
0.41000000000000003,166,1,upper_tail_only,-1.86(neg_to_pos),-65.5533484878589,0.004750734681427282
0.41000000000000003,168,1,upper_tail_only,-1.86(neg_to_pos),-65.55334847265146,0.004807812295410718
0.41000000000000003,170,1,upper_tail_only,-1.86(neg_to_pos),-65.55334845780185,0.004864886107017297
0.41000000000000003,172,1,upper_tail_only,-1.86(neg_to_pos),-65.55334844329757,0.004921956116626713
0.41000000000000003,174,1,upper_tail_only,-1.86(neg_to_pos),-65.55334842912673,0.004979022324619331
0.41000000000000003,176,1,upper_tail_only,-1.86(neg_to_pos),-65.55334841527794,0.005036084731374624
0.41000000000000003,178,1,upper_tail_only,-1.86(neg_to_pos),-65.55334840174037,0.00509314333727251
0.41000000000000003,180,1,upper_tail_only,-1.86(neg_to_pos),-65.55334838850364,0.005150198142692908
0.41000000000000003,182,1,upper_tail_only,-1.86(neg_to_pos),-65.55334837555782,0.005207249148015292
0.41000000000000003,184,1,upper_tail_only,-1.86(neg_to_pos),-65.55334836289343,0.005264296353619358
0.41000000000000003,186,1,upper_tail_only,-1.86(neg_to_pos),-65.55334835050138,0.00532133975988458
0.41000000000000003,188,1,upper_tail_only,-1.86(neg_to_pos),-65.55334833837301,0.0053783793671906555
0.41000000000000003,190,1,upper_tail_only,-1.86(neg_to_pos),-65.55334832649997,0.005435415175917058
0.41000000000000003,192,1,upper_tail_only,-1.86(neg_to_pos),-65.55334831487428,0.005492447186443261
0.41000000000000003,194,1,upper_tail_only,-1.86(neg_to_pos),-65.55334830348829,0.005549475399148518
0.41000000000000003,196,1,upper_tail_only,-1.86(neg_to_pos),-65.55334829233468,0.005606499814412302
0.41000000000000003,198,1,upper_tail_only,-1.86(neg_to_pos),-65.55334828140639,0.005663520432613645
0.41000000000000003,200,1,upper_tail_only,-1.86(neg_to_pos),-65.55334827069666,0.005720537254132241
0.42000000000000004,2,1,upper_tail_only,-1.27(neg_to_pos),-73.11891579609278,5.739454077158257e-5
0.42000000000000004,4,1,upper_tail_only,-1.58(neg_to_pos),-73.11886278779323,1.1478524745345275e-4
0.42000000000000004,6,1,upper_tail_only,-1.66(neg_to_pos),-73.1188451176332,1.7217212042996977e-4
0.42000000000000004,8,1,upper_tail_only,-1.70(neg_to_pos),-73.11883628241691,2.2955516008504873e-4
0.42000000000000004,10,1,upper_tail_only,-1.72(neg_to_pos),-73.1188309812435,2.8693436680304885e-4
0.42000000000000004,12,1,upper_tail_only,-1.73(neg_to_pos),-73.11882744710974,3.443097409676632e-4
0.42000000000000004,14,1,upper_tail_only,-1.74(neg_to_pos),-73.11882492271957,4.0168128296302896e-4
0.42000000000000004,16,1,upper_tail_only,-1.75(neg_to_pos),-73.11882302942207,4.590489931728392e-4
0.42000000000000004,18,1,upper_tail_only,-1.75(neg_to_pos),-73.11882155685448,5.164128719814531e-4
0.42000000000000004,20,1,upper_tail_only,-1.76(neg_to_pos),-73.11882037879859,5.737729197723418e-4
0.42000000000000004,22,1,upper_tail_only,-1.76(neg_to_pos),-73.11881941493347,6.311291369291983e-4
0.42000000000000004,24,1,upper_tail_only,-1.77(neg_to_pos),-73.1188186117117,6.884815238359376e-4
0.42000000000000004,26,1,upper_tail_only,-1.77(neg_to_pos),-73.11881793206194,7.45830080876031e-4
0.42000000000000004,28,1,upper_tail_only,-1.77(neg_to_pos),-73.11881734950457,8.031748084333934e-4
0.42000000000000004,30,1,upper_tail_only,-1.77(neg_to_pos),-73.1188168446212,8.605157068912739e-4
0.42000000000000004,32,1,upper_tail_only,-1.77(neg_to_pos),-73.118816402848,9.178527766333655e-4
0.42000000000000004,34,1,upper_tail_only,-1.78(neg_to_pos),-73.11881601304793,9.751860180431393e-4
0.42000000000000004,36,1,upper_tail_only,-1.78(neg_to_pos),-73.11881566655885,0.0010325154315038443
0.42000000000000004,38,1,upper_tail_only,-1.78(neg_to_pos),-73.11881535654216,0.0010898410173989515
0.42000000000000004,40,1,upper_tail_only,-1.78(neg_to_pos),-73.11881507752706,0.0011471627761117098
0.42000000000000004,42,1,upper_tail_only,-1.78(neg_to_pos),-73.11881482508474,0.0012044807080255904
0.42000000000000004,44,1,upper_tail_only,-1.78(neg_to_pos),-73.11881459559166,0.001261794813523398
0.42000000000000004,46,1,upper_tail_only,-1.78(neg_to_pos),-73.11881438605444,0.001319105092988604
0.42000000000000004,48,1,upper_tail_only,-1.78(neg_to_pos),-73.11881419397862,0.0013764115468042348
0.42000000000000004,50,1,upper_tail_only,-1.78(neg_to_pos),-73.11881401726882,0.0014337141753530958
0.42000000000000004,52,1,upper_tail_only,-1.78(neg_to_pos),-73.11881385415205,0.0014910129790186577
0.42000000000000004,54,1,upper_tail_only,-1.78(neg_to_pos),-73.11881370311798,0.0015483079581835035
0.42000000000000004,56,1,upper_tail_only,-1.78(neg_to_pos),-73.11881356287203,0.0016055991132306602
0.42000000000000004,58,1,upper_tail_only,-1.78(neg_to_pos),-73.11881343229821,0.0016628864445429326
0.42000000000000004,60,1,upper_tail_only,-1.79(neg_to_pos),-73.11881331042927,0.0017201699525031255
0.42000000000000004,62,1,upper_tail_only,-1.79(neg_to_pos),-73.11881319642285,0.001777449637493822
0.42000000000000004,64,1,upper_tail_only,-1.79(neg_to_pos),-73.1188130895418,0.001834725499898049
0.42000000000000004,66,1,upper_tail_only,-1.79(neg_to_pos),-73.11881298913838,0.001891997540098389
0.42000000000000004,68,1,upper_tail_only,-1.79(neg_to_pos),-73.11881289464104,0.0019492657584769812
0.42000000000000004,70,1,upper_tail_only,-1.79(neg_to_pos),-73.11881280554353,0.0020065301554170745
0.42000000000000004,72,1,upper_tail_only,-1.79(neg_to_pos),-73.11881272139587,0.0020637907313005854
0.42000000000000004,74,1,upper_tail_only,-1.79(neg_to_pos),-73.11881264179674,0.002121047486510097
0.42000000000000004,76,1,upper_tail_only,-1.79(neg_to_pos),-73.11881256638702,0.00217830042142797
0.42000000000000004,78,1,upper_tail_only,-1.79(neg_to_pos),-73.11881249484446,0.0022355495364367872
0.42000000000000004,80,1,upper_tail_only,-1.79(neg_to_pos),-73.11881242687902,0.0022927948319186875
0.42000000000000004,82,1,upper_tail_only,-1.79(neg_to_pos),-73.11881236222897,0.0023500363082558096
0.42000000000000004,84,1,upper_tail_only,-1.79(neg_to_pos),-73.11881230065748,0.002407273965830292
0.42000000000000004,86,1,upper_tail_only,-1.79(neg_to_pos),-73.11881224194978,0.002464507805024496
0.42000000000000004,88,1,upper_tail_only,-1.79(neg_to_pos),-73.11881218591061,0.0025217378262203383
0.42000000000000004,90,1,upper_tail_only,-1.79(neg_to_pos),-73.11881213236207,0.002578964029799735
0.42000000000000004,92,1,upper_tail_only,-1.79(neg_to_pos),-73.11881208114173,0.0026361864161450477
0.42000000000000004,94,1,upper_tail_only,-1.79(neg_to_pos),-73.11881203210096,0.0026934049856377484
0.42000000000000004,96,1,upper_tail_only,-1.79(neg_to_pos),-73.11881198510356,0.0027506197386601983
0.42000000000000004,98,1,upper_tail_only,-1.79(neg_to_pos),-73.11881194002441,0.0028078306755936477
0.42000000000000004,100,1,upper_tail_only,-1.79(neg_to_pos),-73.11881189674844,0.0028650377968204577
0.42000000000000004,102,1,upper_tail_only,-1.79(neg_to_pos),-73.11881185516955,0.0029222411027218786
0.42000000000000004,104,1,upper_tail_only,-1.79(neg_to_pos),-73.11881181518986,0.0029794405936798274
0.42000000000000004,106,1,upper_tail_only,-1.79(neg_to_pos),-73.11881177671883,0.0030366362700757765
0.42000000000000004,108,1,upper_tail_only,-1.79(neg_to_pos),-73.11881173967264,0.0030938281322916428
0.42000000000000004,110,1,upper_tail_only,-1.79(neg_to_pos),-73.11881170397359,0.0031510161807084547
0.42000000000000004,112,1,upper_tail_only,-1.79(neg_to_pos),-73.11881166954952,0.003208200415707907
0.42000000000000004,114,1,upper_tail_only,-1.79(neg_to_pos),-73.11881163633329,0.003265380837671472
0.42000000000000004,116,1,upper_tail_only,-1.79(neg_to_pos),-73.11881160426245,0.003322557446980623
0.42000000000000004,118,1,upper_tail_only,-1.79(neg_to_pos),-73.11881157327876,0.003379730244016388
0.42000000000000004,120,1,upper_tail_only,-1.79(neg_to_pos),-73.11881154332787,0.0034368992291600176
0.42000000000000004,122,1,upper_tail_only,-1.79(neg_to_pos),-73.11881151435895,0.0034940644027932066
0.42000000000000004,124,1,upper_tail_only,-1.79(neg_to_pos),-73.11881148632453,0.0035512257652965395
0.42000000000000004,126,1,upper_tail_only,-1.79(neg_to_pos),-73.11881145918008,0.003608383317051489
0.42000000000000004,128,1,upper_tail_only,-1.79(neg_to_pos),-73.1188114328839,0.0036655370584388614
0.42000000000000004,130,1,upper_tail_only,-1.79(neg_to_pos),-73.11881140739683,0.0037226869898399073
0.42000000000000004,132,1,upper_tail_only,-1.79(neg_to_pos),-73.1188113826821,0.0037798331116354333
0.42000000000000004,134,1,upper_tail_only,-1.79(neg_to_pos),-73.11881135870512,0.003836975424206468
0.42000000000000004,136,1,upper_tail_only,-1.79(neg_to_pos),-73.11881133543334,0.0038941139279338177
0.42000000000000004,138,1,upper_tail_only,-1.79(neg_to_pos),-73.1188113128361,0.003951248623198067
0.42000000000000004,140,1,upper_tail_only,-1.79(neg_to_pos),-73.11881129088451,0.0040083795103804665
